,0,1,2,3,4,5
0,0.27239770548714043,0.04354718680892168,0.05084368152355078,0.18019065350024682,0.15181976135604558,0.30120101132409477
1,0.19064521811812815,0.06873317671314254,0.22057272636289754,0.04999270138280727,0.1558491539301665,0.314207023492858
2,0.1641025260159982,0.42406175386503997,0.12354552668353908,0.03950975061466146,0.2056377806303184,0.04314266219044279
3,0.26408367392622806,0.08320827176965886,0.22292600098964696,0.11736787533529051,0.17525819417093166,0.1371559838082439
4,0.25968120415692003,0.230506012246364,0.13756750733379003,0.18365436691237105,0.04643404952516676,0.14215685982538814
5,0.14245502607170227,0.09733628031348725,0.3283065667472026,0.002147505550072113,0.2483530926679126,0.1814015286496231
6,0.1695861439438318,0.17163961201263014,0.21681759384240631,0.022412773280843644,0.21924203932415182,0.2003018375961362
7,0.03849080965776436,0.0934149440699137,0.26718850913486636,0.19013081187237427,0.14052643452636396,0.27024849073871743
8,0.07773477908069673,0.10670543203330003,0.21348353274327206,0.1616706704958801,0.20972386020476927,0.23068172544208185
9,0.15026327407252996,0.023749238947945985,0.2602214144579638,0.1506196670810953,0.07218354343660288,0.34296286200386195
10,0.04314107751221707,0.24831303728998855,0.26656171932066264,0.0664514939993344,0.22235040443423382,0.1531822674435636
11,0.09616246979023692,0.17516013870341665,0.2160398035727277,0.2003951359375084,0.10084200790641484,0.21140044408969538
12,0.026788831351804907,0.17851249035200617,0.3502668768924855,0.0983408831684939,0.12919509880864333,0.2168958194265661
13,0.04569346335484197,0.27840309524093104,0.13910183153973407,0.2518381416257376,0.058134210656754934,0.22682925758200032
14,0.09952634976256927,0.12853261246489495,0.17648144244328,0.2644097118749479,0.04170629845337759,0.2893435850009302
15,0.02237916081551965,0.027349194855623895,0.17139658376778694,0.21435029015902862,0.18753047366866538,0.3769942967333754
16,0.05746537240513816,0.37554549989425207,0.16722772923520593,0.073295810680578,0.2756606470080347,0.050804940776791284
17,0.1395842412599536,0.2381085785116577,0.16285757877619494,0.2598601310505082,0.002373799957776036,0.19721567044390956
18,0.05885579644186419,0.2252244003452621,0.2206565539663478,0.203568594527671,0.1358629084863682,0.1558317462324868
19,0.13123432029369766,0.06246292592397305,0.3781409013744584,0.3588286577090376,0.0039056670662343715,0.06542752763259888
20,0.30569590467754965,0.001789519421318158,0.3066962960887707,0.01954014004508591,0.3660877036192373,0.00019043614803830017
21,0.0025031411524999553,0.1927042508952512,0.3228507416899438,0.059867942279948246,0.25697702820832,0.16509689577403683
22,0.16552246789315594,0.03446796455103722,0.18288192544263146,0.16007649351237294,0.2122962236938994,0.24475492490690307
23,0.14421881933355649,0.22771078405467055,0.0961358872829157,0.1414130650936524,0.10502522087525051,0.2854962233599542
24,0.1347664942190622,0.020457145067089125,0.45059404871951264,0.14005370317641902,0.07617487303015004,0.17795373578776685
25,0.27302350196360126,0.2028863454226396,0.20654975907653658,0.116721130044829,0.022291266102945684,0.17852799738944802
26,0.03937568598921055,0.0854765966157684,0.12570940670314817,0.24592707562297675,0.231603095013578,0.2719081400553181
27,0.10632514694554342,0.2634077169646035,0.010622471946736982,0.13366824806991418,0.15407434181833943,0.3319020742548624
28,0.28244458709934284,0.14177500737651405,0.03892016669459336,0.08096917120692751,0.2842270794612062,0.1716639881614161
29,0.06352384378501766,0.19285877999686393,0.2303748423842351,0.1710254686580249,0.21971499901811437,0.12250206615774395
30,0.121609986171657,0.06865666216150171,0.18768589385218395,0.3265955663249694,0.2311820748740885,0.0642698166155994
31,0.024837747615998593,0.30000385845610483,0.29657140334284765,0.1987124577699678,0.09986965426573428,0.08000487854934693
32,0.07598191176713642,0.16705033960723034,0.4411087662958569,0.026533121252560597,0.1913829674293392,0.09794289364787664
33,0.06543465395909846,0.4321090149594855,0.18648278688180167,0.02482056203695525,0.006642544522816315,0.2845104376398428
34,0.08230600260164192,0.028044463011717393,0.2522703077692781,0.2870494301273497,0.034941658679103794,0.31538813781090913
35,0.12204367072039175,0.04309122718017482,0.39587721705443113,0.15743140433862324,0.14796850280699753,0.1335879778993815
36,0.05376386585472576,0.014024077703302483,0.311880106569,0.32269627695952774,0.016625453746891138,0.2810102191665528
37,0.010218652608519988,0.19489697386186644,0.2651289689622679,0.21806348127617597,0.23995569702684114,0.07173622626432857
38,0.12248800547427018,0.22070702417795832,0.2748804003480871,0.07154207602437616,0.13308196883757265,0.17730052513773556
39,0.02233699756288315,0.01656484000737012,0.2258097373130782,0.23048858984473555,0.22792649497084227,0.2768733403010908
40,0.02517080802410444,0.3109038597184275,0.20014805714722872,0.14723853863923,0.11236353143325924,0.20417520503775022
41,0.1623241646356263,0.2765511781148904,0.07433307448257592,0.17801242774791845,0.10765436393382652,0.2011247910851624
42,0.03471849353880222,0.02929613739079272,0.042713110790385776,0.38335631593554986,0.1701509871119081,0.3397649552325614
43,0.2550653247209972,0.1023016874607369,0.18758662428218925,0.14419174494160883,0.283701673734142,0.02715294486032583
44,0.17443013066729518,0.3052053240036745,0.04874093870934465,0.129097279748876,0.1490572975323576,0.19346902933845214
45,0.09388619124480846,0.24872532032351555,0.11244635004899073,0.1434674331690107,0.03511212716905691,0.3663625780446176
46,0.14237279154131285,0.39349870852752433,0.1754979739609608,0.17415609014130595,0.07847194989199421,0.036002485936902
47,0.018965828917856097,0.0777614786166691,0.14782703650761952,0.4263080865602676,0.017330723881080104,0.31180684551650767
48,0.1530007903417723,0.225791654220336,0.0355048710114614,0.1458078636247781,0.19591502975654845,0.24397979104510367
49,0.10506429670642396,0.03947208677100131,0.38562324730736663,0.4070480391731539,0.05180237948459711,0.010989950557456952
50,0.1367931831093366,0.056642884990001204,0.27996387084170987,0.2775481405909477,0.05520892930189335,0.19384299116611114
51,0.23482674333229367,0.014611786007012295,0.1800761460472962,0.19488790218884736,0.21338151327774013,0.16221590914681025
52,0.1021272807921487,0.2026496684622579,0.387816092277238,0.15324992431457535,0.005283667376493615,0.14887336677728658
53,0.1412373206221738,0.2043904380995087,0.24074931176045342,0.14017437081726003,0.2551751508902971,0.018273407810307007
54,0.2667212748233912,0.08345794161389686,0.20357514195634366,0.18619475250076392,0.017399293289695677,0.2426515958159087
55,0.17865203675111874,0.23023716775939343,0.10560220338857797,0.05954221030678035,0.1967587069634438,0.22920767483068577
56,0.020917155682869473,0.14174193946205393,0.20481117364704024,0.36319213634957126,0.04645216454730672,0.22288543031115848
57,0.0825769668959637,0.13362680647323924,0.22152047738912983,0.21457636333351282,0.17411946222263588,0.17357992368551853
58,0.043563759246984336,0.3065188908079316,0.11404137603217156,0.11056701971018577,0.009855201930518427,0.41545375227220827
59,0.15729602183525443,0.06104208562316344,0.23298269465804092,0.09676945560375483,0.21641320887949322,0.23549653340029322
60,0.1420300065609135,0.01368783195729192,0.3597782905261838,0.2390774037070049,0.09826414348391355,0.14716232376469243
61,0.16375736587536285,0.2663907477177134,0.2294305217589234,0.0555294535056695,0.19860804563195605,0.08628386551037477
62,0.03366144151908726,0.24857882300236578,0.10967495335392363,0.22553564647116373,0.0837676354420817,0.29878150021137806
63,0.26257746929501036,0.23967718297552298,0.10130311487427748,0.18662643483788835,0.15760851516022878,0.052207282857072115
64,0.07963477699746188,0.2705475042639673,0.30590966923160695,0.1341208268917574,0.19849003599010334,0.011297186625103053
65,0.2394200580770038,0.22273667049303852,0.22727008009320163,0.1913643280272914,0.11103443751762,0.008174425791844664
66,0.19875287273333925,0.24264331125518532,0.12891286270510693,0.13771885875135623,0.1779289552116122,0.11404313934340014
67,0.10408867994330377,0.20962006614012735,0.2489851449850519,0.26799723301559225,0.08180121762026124,0.08750765829566358
68,0.11424970967969898,0.1690888006126239,0.2607754026193253,0.06189348457308089,0.1607373517002916,0.2332552508149792
69,0.21136431668401282,0.2092267573946365,0.2806777932037719,0.041196169613703496,0.03574780652921975,0.2217871565746555
70,0.17087714868176393,0.1649326371023408,0.25290261621528287,0.1158040497842501,0.12184466381974708,0.1736388843966153
71,0.10192974439567118,0.025648273587942392,0.4017686411667919,0.3161719404848882,0.029461722729912838,0.12501967763479363
72,0.23026377588214747,0.06192607277456441,0.21748163877947632,0.10137135901445093,0.21124978536120037,0.17770736818816052
73,0.08675670843161572,0.011188366137037865,0.2518961213084763,0.09374557952675588,0.27934985908048593,0.2770633655156283
74,0.2451550691665718,0.17140858247664523,0.25700239519569984,0.11894418831396855,0.08502136168608548,0.12246840316102905
75,0.028975575302490873,0.05960768386821156,0.27764230383698124,0.11013833737954515,0.1648375970755925,0.35879850253717865
76,0.15743108478772141,0.0865213130101724,0.19743020477803708,0.264400235210206,0.13144463239068205,0.16277252982318105
77,0.1403701363751418,0.10054233994783553,0.2102221047551027,0.22616614479225502,0.30940785038908813,0.01329142374057682
78,0.0953187396984079,0.09170780328604486,0.2064807384133652,0.1945776182967269,0.2884844174849351,0.12343068282052003
79,0.11759861440340005,0.19232954857120144,0.16782180701388547,0.046699869109597315,0.24266814003694132,0.23288202086497442
80,0.011036815202519486,0.2118327761152876,0.30093340789560197,0.053509518672013444,0.18192850552306025,0.24075897659151738
81,0.030870843876863972,0.4392499755858769,0.016261291756396366,0.292731217860587,0.030765903019810602,0.190120767900465
82,0.23355157870111645,0.12596779821511486,0.06669851902375401,0.2069860650153057,0.2329999390820411,0.133796099962668
83,0.10591896253995152,0.2476549437579474,0.04328255591468803,0.2809042806372685,0.00870069352683108,0.31353856362331345
84,0.23344481197942998,0.23585701302291326,0.010517407566208569,0.22162581658236463,0.054579422526252766,0.24397552832283068
85,0.08179815460220281,0.2219070523045151,0.16148197429565123,0.10609783241041437,0.1829326408072288,0.24578234557998757
86,0.1258723722283207,0.15401757505624458,0.12459110982897002,0.24623139518708184,0.25025177631079226,0.09903577138859045
87,0.05237953070168062,0.17475808694148656,0.24545391349153134,0.08177019599824445,0.05882649806238277,0.38681177480467427
88,0.09074490298507598,0.12665502667013076,0.30323704879592345,0.27523705408347815,0.01153956914089735,0.19258639832449428
89,0.14841904772521367,0.3145937727689497,0.09345681291554486,0.12438060734826886,0.0879052069355593,0.2312445523064636
90,0.17415443147366155,0.0016684658007080906,0.31691221998535457,0.0816345495136278,0.2626006584877079,0.16302967473894006
91,0.09558074217629145,0.33696927853502373,0.3516930650187069,0.10186845139570383,0.02962505789005967,0.0842634049842146
92,0.14994072604390007,0.18518796462969475,0.3023525337144273,0.036122428903875334,0.1494324562968853,0.17696389041121724
